Transaction_ID,Customer_Name,Customer_Age,Store_Location,Store_Type,Product_Category,Product_Name,Quantity,Purchase_Amount,Discount_Applied,Payment_Method,Purchase_Date,Customer_Satisfaction_Rating,Return_Status
8cb1457e-effa-415b-bea6-450f0accb23c,Dawn Little,,West Paige,Rural,Stationery,Treat,,2995.07,15%,UPI,24-10-2024,3,Not Returned
3c6841d6-1ce8-412f-b928-7d2637c0f87a,Erika Jackson,,Brendafurt,Suburban,Clothing,Strategy,1,2744.37,none,Cash,06-09-2024,6,N
94c176b9-0ac0-43d5-b805-90f002493a09,Karen Carlson,,Kellibury,Suburban,Stationery,Coach,0,2664.25,none,Credit Card,13-10-2023,1,No
56a2d49d-9e5f-4273-af9a-116817661795,Yolanda Garrett,,West Deannaside,Rural,Groceries,Strong,3,4740.09,15%,Credit Card,30-04-2024,6,Yes
5115d7ee-3b90-408e-bce3-456320363a73,Dr. Nicole Trujillo,33,Quinntown,Rural,Home Decor,Risk,4,2117.51,20%,Wallet,30-06-2023,4,N
402da0fa-227d-4ecc-b972-393a5bb0dd76,Karina Kim,,Amyfort,Suburban,Stationery,Customer,5,2168.97,10%,UPI,26-01-2024,2,Returned
52dcbffd-5900-4d65-8b2a-b7592fc6c4e6,Denise Guerra,,North Amanda,Suburban,Stationery,Listen,1,993.8,0%,Wallet,21-06-2024,2,Not Returned
5dfb1922-8aa6-4006-836a-db9dd1c56a00,Ricardo Hunter,,North Christine,Suburban,Groceries,Himself,1,845.53,20%,Wallet,23-11-2023,1,No
b893b08a-5219-4216-bd21-1daf9ec5405d,Walter Fuentes,,New Felicia,Suburban,Home Decor,Space,4,541.97,5%,UPI,30-11-2024,4,No
5295ea96-487b-45d7-9cf0-23dd277529a2,Frank Davis,,North Maryberg,Suburban,Electronics,Could,0,1718.22,none,Debit Card,09-06-2024,1,No
7c413a2a-1b67-47bb-b3bb-738208018e83,Andres May,18,Barretthaven,Rural,Groceries,Price,0,4488.92,0%,Wallet,14-02-2025,4,N
5dc96097-0c90-4028-8185-300d971df5fd,Mitchell Smith,65,Lake Travis,Rural,Groceries,Voice,2,1311.09,5%,Wallet,03-10-2024,6,N
a3900bc0-cd0f-44a6-b7d2-b94f14780c9d,Justin Hurley,20,Shortton,Suburban,Home Decor,Than,,4687.45,10%,UPI,13-01-2025,5,Not Returned
bbfb1b71-0a68-4eb8-876d-e8c5440c7e5b,Eric Blackburn,,North Jessicaside,Suburban,Electronics,Image,1,4331.92,10%,Cash,30-07-2024,1,No
3faeef01-a829-4f3c-86b4-852c317046b9,Theresa Hansen,,Reeseshire,Rural,Stationery,Help,1,2039.46,10%,Cash,02-09-2023,2,Yes
6d54c95a-aa4d-42a8-b3da-5808756eb67d,Carol White,,Wagnerburgh,Rural,Electronics,None,1,1318.74,15%,Credit Card,12-09-2024,2,Not Returned
e7094153-5a31-4916-aefb-2a2471693ed5,William Nguyen,49,Robertchester,Suburban,Stationery,That,1,3536.51,none,UPI,16-07-2024,3,No
902a405c-3d9f-4e59-9bc0-fa9352cdadef,Jaime Pierce,40,Michaelmouth,Suburban,Electronics,Line,,3692.63,5%,Wallet,22-10-2024,6,N
fba3091f-08df-4af8-b9ef-aad6000cd21a,Alan Taylor,,Adambury,Suburban,Home Decor,Difficult,2,2759.4,15%,UPI,10-02-2024,5,Returned
d26aa790-c582-4939-858e-389e509d97cd,Samantha Ellison,,North Benjamin,Suburban,Electronics,Heart,4,437.5,10%,Debit Card,31-01-2025,3,Y
e3be7ca0-5df9-44fb-83d6-43ed236eb832,Crystal Shepherd,57,New Ricardoborough,Suburban,Electronics,Similar,0,4426.37,20%,Debit Card,07-08-2023,3,Y
7b874b4a-cafb-44fe-931f-04afb93c92d5,Roger Norris,,New Dawnton,Suburban,Home Decor,Side,0,2667.94,15%,UPI,06-06-2023,4,Returned
c7b611cd-1417-482a-a1ad-018a93875413,Randy Bailey,30,Butlerville,Suburban,Groceries,TRUE,2,314.51,10%,Credit Card,25-12-2024,2,Yes
d97766be-a71c-4948-bf67-de423a0a2b59,Alexandra Waters,,Brownhaven,Urban,Clothing,Analysis,5,3323.81,20%,Cash,26-11-2024,0,Not Returned
53ab3cce-264a-404f-909e-21ba8a38d5aa,Connie Williams,,Maddoxshire,Rural,Electronics,Mother,,164.12,10%,UPI,12-12-2023,2,N
c94f6ed3-4a2f-4876-ae93-561538da9a90,Carlos Miller,,New Raymondland,Rural,Electronics,Inside,,4127.93,none,Credit Card,16-06-2023,0,Yes
2160446e-b2a7-4475-8619-67736f3acf33,Karen Gonzalez,64,Pearsonborough,Rural,Home Decor,Option,1,4728.56,20%,Cash,01-05-2024,2,Yes
3f09f7a6-8635-4a54-bc54-b8c1ff408dcc,Derek Jordan,,North Emilychester,Rural,Electronics,History,5,2893.14,10%,Debit Card,29-07-2024,4,Not Returned
9808552c-5832-48de-921b-e8c230c3ef8a,Patricia Jackson,,Christinamouth,Rural,Clothing,Price,1,3542.5,15%,Cash,03-01-2024,6,No
d173b70b-ec99-4c80-8b7d-185670c23600,Michael Moore,,North Jodibury,Rural,Home Decor,Pressure,5,4674.25,0%,UPI,30-07-2023,6,Y
d1f44c8d-d51b-4974-9e66-8dd025ce2a21,Greg Brock,,Shannontown,Suburban,Home Decor,Glass,,1937.81,20%,Credit Card,27-03-2025,4,Y
342c5348-363d-45f1-89ba-b9c8bd717da3,Nicole Dunn,,Lake Holly,Urban,Groceries,Affect,2,3019.24,20%,UPI,17-09-2023,5,Y
86dc4e34-a9dc-4e52-a7f2-418a953fcfd4,Christopher Campbell,54,Briantown,Urban,Electronics,Audience,5,4603.65,20%,Wallet,25-01-2024,5,Returned
da221b85-a9b9-4a1d-8574-98caa90e319d,Heather Rodriguez,,Michellefurt,Urban,Stationery,During,2,1398.44,20%,Wallet,03-02-2024,3,No
197fa0fd-b5ae-4a56-ba03-3d6c822fb2f0,Kari Harper,,East Jamesmouth,Rural,Stationery,Option,3,3697.9,0,Credit Card,28-01-2024,4,N
3f551740-0a2d-46a6-8580-4493b6646199,Elizabeth Burns,23,North Michael,Suburban,Clothing,He,5,283.12,none,Wallet,27-03-2025,5,N
fef97d57-3c77-4a4a-8d65-4036a00f230b,Kathryn Cain,56,Natashatown,Rural,Home Decor,Yet,,4361.95,10%,Credit Card,09-01-2024,2,Not Returned
26d658fb-39bf-49b6-87ba-c8aaf2f94b2c,James Taylor,50,Meyerbury,Urban,Electronics,Key,2,1664.65,20%,Wallet,12-06-2024,1,Y
f8751fd4-6d2c-4f42-a71a-919f92a97acd,Larry Cole,27,East Denise,Suburban,Electronics,Partner,0,1188.22,0%,Wallet,11-10-2023,2,N
dcd28b97-33ca-4a6b-8cd3-af7caf1dcfb8,Michael Roach,,South Wendy,Rural,Groceries,Speech,1,2785.95,0%,Cash,01-06-2024,1,N
eac7dc2e-9099-4283-aedb-0ce5a7fecdcd,Barry Patel,53,East Lonnieberg,Urban,Electronics,Short,5,2490.52,0,UPI,29-07-2023,4,No
f90fb6e4-e150-42f3-9195-8000c3f38c8c,Jason Ramos,,Edwinborough,Suburban,Clothing,Both,1,3455.22,20%,UPI,30-04-2023,,Yes
fc6795e2-c32f-421b-86b4-ed272f4b8be8,Debra Bradley,,New Jesse,Rural,Home Decor,Right,0,3010,5%,Debit Card,19-07-2023,,Y
c7a2b171-b02a-46ee-9458-80635bf88d1d,Jonathan Jacobs,41,Jackfurt,Rural,Electronics,Million,2,4628.64,10%,Credit Card,28-04-2023,1,Not Returned
39ed0800-3179-49f9-a9ed-e760233408ba,Phillip Smith,,Stephaniebury,Rural,Electronics,Situation,0,4749.81,10%,UPI,10-04-2024,4,Y
345e2eaf-c1fd-4581-b3ec-e6b1fcfd8547,Timothy Duke,,Wattsmouth,Rural,Home Decor,Very,5,1726.2,0,Debit Card,10-09-2024,1,No
0ab5207f-c6b6-420a-a7a5-59366d744a0b,Samantha Cortez,55,Carrshire,Suburban,Groceries,Phone,1,3505.85,0,Credit Card,16-10-2023,3,N
b440b852-e033-400e-a432-62b38675820e,Kelly Hayes,,East Aprilfurt,Rural,Clothing,Simple,1,360.12,0,Credit Card,28-05-2024,5,Yes
c3e1847c-8420-40d8-a32c-817e8ec57d47,Amber Carter,,Wilkersonport,Suburban,Stationery,Main,5,1232.73,15%,Debit Card,08-05-2023,0,Not Returned
eb45bc38-9cf6-4e33-8b5f-174b6c267b56,Jose Thomas,19,Davishaven,Urban,Stationery,Budget,5,2553.19,15%,UPI,15-08-2023,4,Not Returned
e4f2ae4c-f016-416b-95df-e6cbc75aec94,Brandy Gutierrez,,Johnsonmouth,Rural,Clothing,Performance,3,3747.51,5%,Cash,25-08-2023,0,Not Returned
e1eeb1f1-33b1-40dc-a552-d0a8b66f3507,David Holt,,Lake Jessica,Urban,Groceries,Benefit,3,4078.28,0,UPI,04-03-2025,5,N
5ce9dbbc-a252-41f3-b30b-c657b4cb4613,Michael Acosta,57,South Andrea,Suburban,Groceries,Animal,5,530.2,15%,Debit Card,05-07-2023,3,Not Returned
90c40e45-55cf-47ba-a989-65f22bbf1e35,Shari Martin,26,East Kayla,Rural,Groceries,Approach,4,4557.7,0%,Debit Card,24-11-2024,5,Returned
c4c4f69f-baeb-415d-8f3c-97714edd2a2a,Donna White,51,East Adam,Suburban,Groceries,Southern,,4326.68,0%,Debit Card,27-02-2024,4,Not Returned
dafc3805-7f64-45de-b569-9aef03200c4e,Dr. Lawrence Snyder II,,Chavezmouth,Urban,Electronics,Base,,432.29,20%,UPI,21-10-2023,,Yes
e1d5c0dc-3ea5-45a9-81ae-c50599a04abb,Lisa Grant,,North Jack,Urban,Groceries,Around,4,4809.86,0%,Credit Card,17-07-2024,0,Not Returned
da948e70-2537-41e4-8966-8d0859595d27,Kenneth Morrison,56,Samanthaton,Rural,Groceries,Boy,5,3835.99,20%,Cash,27-08-2024,1,Y
ac0e1f71-294d-43ed-ada1-afdafe656dcc,Matthew Graves,,South Kara,Rural,Clothing,Here,4,489.43,none,Cash,25-02-2024,,No
4c9e903a-c4bd-438e-97d7-1fc0092cd030,Steven Wilkins,,Bridgesland,Urban,Clothing,Final,2,2421.85,10%,Wallet,31-03-2025,6,No
dc0228af-b1d2-4457-9f3c-ea1d227197ca,Joseph Warren,,New Brian,Rural,Clothing,Owner,2,3813.11,5%,Wallet,07-04-2024,4,N
fcb86f9e-8769-4baa-a104-bdcefab6ad91,Nathaniel Jacobs,,Ronaldmouth,Suburban,Stationery,Event,5,2083.85,5%,Debit Card,25-10-2024,0,Not Returned
5a9621f5-9f8c-4da5-beb9-ea24933c8d00,Lisa Crawford,,Vasquezburgh,Rural,Electronics,Use,4,2651.18,15%,Debit Card,20-05-2024,1,Yes
fab0a15d-4a5d-4cea-b565-f64e3b93a53f,Bruce Marshall,,Lake Melaniechester,Urban,Home Decor,Job,4,1030.27,15%,UPI,24-07-2024,1,Y
ce58de20-8f77-43e0-9982-aa44557368cf,Alexandra Harris,46,Jonathanland,Rural,Stationery,Foot,4,3480.77,10%,Credit Card,13-05-2023,1,Not Returned
c45c3fbb-52ec-4c27-8ccc-617e81b66951,Michael Peterson,,Port Gregorymouth,Rural,Groceries,These,4,2026.03,0%,Wallet,27-11-2023,3,Yes
ea89a979-7aa6-46ea-ac27-3009ec1a86d3,Andrew Taylor,63,Lake Steven,Urban,Electronics,Treatment,0,3489.42,0,Wallet,26-12-2023,,No
c8b3815e-7664-4043-95c9-bf0fe55b93ad,Tanya Brown,57,Annettemouth,Suburban,Stationery,One,,2666.7,15%,Wallet,29-05-2024,2,Returned
af7c7d2b-93d0-44e4-b550-b07e04cabb38,Thomas Flynn,27,East Juantown,Urban,Groceries,Group,0,4570.04,20%,Credit Card,28-05-2024,3,Not Returned
2a7cf9e9-d7a7-47b1-88c6-2063a06303ca,Jean Larson,29,Janetmouth,Urban,Groceries,Security,3,3677.79,15%,Credit Card,24-01-2024,5,Not Returned
7f3ef59b-1638-4137-a9f3-5b2d4580dac2,Jacqueline Gallegos,52,Javierport,Rural,Home Decor,Continue,0,159.82,15%,Cash,02-05-2023,5,N
c71d4564-0992-4886-88f2-16c15fcc997d,Brandon Hunter,56,Steinberg,Urban,Stationery,Customer,1,2323.32,15%,UPI,04-07-2023,6,Returned
dfb68a5f-bb81-41f0-bbc4-d138ec737598,Patricia Thomas,40,Port Tonihaven,Urban,Electronics,Require,1,339.7,10%,Debit Card,28-12-2023,4,Not Returned
75992b0a-095b-41d6-b97d-76173487246c,Sean Wilson,44,Sarahland,Urban,Clothing,Goal,1,1722.44,5%,Debit Card,20-07-2023,5,Yes
854494ab-1a64-427d-8bcf-d0fce3a1af97,Nichole Johnson,20,Danielleborough,Suburban,Clothing,Full,5,4834.84,0,UPI,04-04-2024,3,Y
88433a38-46d2-4109-895c-7ac8314aabdd,Jeremy Wilson,,East Joshua,Urban,Electronics,Administration,5,3816.37,none,UPI,10-09-2023,2,Yes
34e24142-1a35-4475-8399-7ac58f43a250,Kirsten Nelson,21,Audreyburgh,Rural,Stationery,Avoid,2,2670.77,0,Credit Card,03-08-2024,0,Returned
8a6342ca-56b7-479e-a46a-0b429cfecbd8,Carlos Ruiz,,North Patrickland,Urban,Stationery,Last,3,2192.56,none,Debit Card,05-12-2023,5,Y
e42aa836-989b-48c0-b465-c0272dd1d45b,Sara Lyons,,Larryborough,Urban,Electronics,Sell,5,2513.27,10%,Credit Card,06-02-2024,6,No
141b9098-8892-47fe-8f2e-45efabbe274a,Nicole Owens,,North Lisa,Urban,Clothing,Wide,0,3713.6,10%,UPI,17-11-2024,2,Returned
4f75d45a-74a1-4a0d-98e6-3a5577e0ee02,Michelle Marshall,34,East Douglas,Suburban,Clothing,War,,155.36,10%,Debit Card,01-10-2024,4,Y
645f273c-5d0b-442d-a9b1-4c76420fbeef,Thomas Rivera,64,Shawntown,Urban,Groceries,Attention,3,657.8,0%,UPI,30-07-2024,1,N
7613ef44-7a88-4162-99f8-068e1ce62a9f,Diane Bailey,,New Dakota,Urban,Home Decor,Television,1,4589.2,none,Debit Card,11-04-2024,6,Not Returned
8e5fd65f-536c-42d0-9b63-205fcbf85149,Rebecca Patel,,Garzabury,Rural,Clothing,Pressure,,3941.55,15%,Debit Card,13-10-2024,6,Yes
7b7ce7cc-f950-47fa-a8b5-8db58c466308,Glen Cervantes,22,Muellerchester,Suburban,Electronics,Our,0,2929.25,0%,UPI,14-10-2023,4,Y
3c749c16-b1b2-45f8-8b66-1d1f579a7954,Michael Stevenson,,Wilsonmouth,Rural,Clothing,Gas,2,2897.81,15%,Credit Card,09-12-2024,3,Returned
2d19bd52-71f9-40e2-9270-1a5218ffd8ad,Jared George,37,Murphyton,Rural,Clothing,Believe,3,2535.57,10%,Cash,12-06-2024,2,N
94ad345a-e323-4264-a390-0c1dd1291d13,Makayla Smith,,Lake Edward,Rural,Groceries,Night,4,3911.17,5%,Cash,24-09-2023,1,Returned
7279101c-93f3-403d-9d96-232d63d5e750,Michael Stewart,27,Samanthachester,Rural,Groceries,Serious,3,3688.96,20%,Cash,20-11-2023,6,Y
952d986c-16db-4a18-bd83-98c35821b9f8,William Powell,,Port Kelly,Urban,Stationery,Hope,5,1999.18,none,Credit Card,18-03-2025,6,Yes
0037447f-0d99-4071-b7c8-435f8c83bc68,Samantha Howard,37,Michellebury,Rural,Clothing,Lay,,605.2,none,Cash,07-03-2025,1,Not Returned
5170ca8a-a00e-4b60-a4ee-c4c19714fadc,Jennifer Graham,60,Lake Glenn,Suburban,Groceries,Chair,3,1504.18,20%,Cash,04-10-2024,4,N
ecaadafb-d7e4-427a-a274-d2408e301bcc,Jason Roberts,,East Alexander,Rural,Clothing,Raise,5,4795.66,20%,UPI,01-09-2023,1,Yes
7c98756f-e288-409d-b8a9-b01424dcea07,Vanessa Taylor,,Lake Linda,Rural,Home Decor,Trade,1,2913.01,10%,Credit Card,20-04-2023,5,Y
9abbe46b-b205-4cec-89f7-369fe4c1d210,Lisa Gibson,21,Arnoldmouth,Suburban,Home Decor,If,1,4526.13,5%,Cash,27-03-2024,6,N
9ac55023-6cbd-4931-af90-005839ca2826,Jonathan Simon,63,Robertside,Suburban,Stationery,Part,3,3119.95,0%,Cash,08-01-2024,6,No
91724023-09b1-45d6-ba6d-81ee0890f506,Mr. Kevin Nixon,,East Jessicahaven,Suburban,Groceries,Town,,576.59,0%,Cash,18-01-2024,6,Not Returned
8456ce4f-7706-4136-8788-17ecc764032e,Steve Davis,,Mccoyland,Suburban,Home Decor,Return,2,4573.02,15%,Wallet,10-11-2024,5,Not Returned
4ffffb59-9462-4786-8c50-2a898a08d40e,Stephanie Nichols,,South Shawnfort,Rural,Stationery,Painting,4,653.15,15%,Cash,12-08-2024,6,No
f5e8a7e1-5a58-4b67-abc7-b63554de19cd,Elizabeth Jackson,53,Jessicashire,Suburban,Stationery,Ever,1,4106.01,none,Wallet,28-10-2024,0,Y
2b48c6e6-9401-4dfe-b921-0c7ca119ceee,Mary Carter,,West Toddberg,Urban,Clothing,Mouth,5,1269.02,10%,Cash,25-05-2023,0,No
408669bb-4721-494b-88a4-ae21d9f850e9,Douglas Hodge,52,Lake Danielburgh,Urban,Electronics,Where,5,3943.14,15%,Debit Card,06-06-2023,0,Y
7257dcb6-a8be-4c80-a6b0-d2c9bd2cf4eb,Christopher Patton,,South Henry,Urban,Clothing,News,3,3001.6,15%,Wallet,10-07-2024,2,Returned
159b558b-fbec-4ed8-97c4-e2c308789ef0,Linda Underwood,,Mullinschester,Rural,Electronics,Speech,0,3458.99,20%,Credit Card,05-02-2025,2,N
b9db1388-70af-46eb-a921-7ddc3cea1f89,Christine Navarro,27,Brianview,Suburban,Stationery,Someone,,4447.58,none,UPI,30-01-2024,3,Yes
76c9aeb2-2ae7-4c19-8d72-29181db1ce86,Eric Reese,,South Frances,Suburban,Clothing,In,3,1058.77,0,Credit Card,03-01-2025,6,Y
deca8598-87cb-4e2a-a528-8a1b433b66fc,Dylan Salinas,41,Gregoryhaven,Urban,Stationery,Result,3,4253.42,none,UPI,10-04-2024,0,Yes
a32e3ab5-8802-474a-aaef-2ec218ecde2b,Ryan Bishop,,Matthewview,Rural,Clothing,Suffer,4,4341.83,10%,Wallet,09-05-2023,5,Not Returned
6422a73e-958c-4cfd-a783-0a8f415e3805,Michael Allen,26,New Matthew,Rural,Home Decor,Road,2,2771.08,0,UPI,23-06-2023,0,N
ac3cbe34-02b5-4d3d-8c30-563f5032739c,Barry Jenkins,26,Lake Seanbury,Urban,Electronics,Share,,1513.51,none,Cash,25-08-2023,3,No
06113bfe-08b6-461d-b16d-a914407c4370,Amy Wheeler,,New Danielle,Suburban,Stationery,Section,1,3323.84,10%,Wallet,14-11-2023,6,No
21419a14-9acc-400d-9b3f-b4a2161d6acf,Phillip Wong,,North Heather,Urban,Groceries,Environment,0,2596.13,20%,Wallet,10-07-2023,6,N
13620119-efa9-40a3-a915-1364778a669f,Tammy Hill,,Schwartzmouth,Rural,Stationery,Even,,4249.34,10%,UPI,22-11-2023,6,Returned
c6f06a71-46fc-4ff2-92f1-78bdc7de01a9,James Ferrell,,Stephanieview,Rural,Electronics,Could,3,2883.93,0,Cash,11-08-2023,1,Yes
edb7d4e4-fabb-4609-bde1-7a8511c4194a,James Brewer,23,East Amberchester,Suburban,Electronics,Discover,5,2378.19,5%,Debit Card,15-03-2024,5,Returned
710b7fa9-e9a0-420d-9b33-2e43a4b1cf6a,Ashley Jones,,Kimberlytown,Rural,Home Decor,Watch,5,3103.89,0%,Debit Card,27-07-2024,5,Yes
0038dc84-a3ed-433a-a722-2ea2261b5048,Mary Adams,28,Rebeccashire,Rural,Stationery,About,3,1829.28,none,UPI,28-04-2024,0,Y
7d9d2b3b-c55f-4445-b09e-0302b525a4d9,Jared Luna,54,New Jeremiahfurt,Rural,Clothing,Risk,5,400.95,15%,Debit Card,12-05-2024,5,No
9136e530-1f07-43df-bb68-b323c7a2ee6f,Wendy Cook,34,Richardland,Rural,Clothing,History,1,504.3,20%,UPI,02-01-2025,6,Y
1498d0dd-570e-4af5-b5ff-3705da74a056,Paige Roberts,65,East Angela,Rural,Home Decor,If,2,3733,20%,UPI,27-05-2024,1,Returned
63dde733-b225-474e-8c82-c44530e59543,Lydia Howard,51,Lake Samuelborough,Suburban,Electronics,Challenge,4,3934.39,10%,Cash,02-09-2024,5,No
ff12fe28-b840-4136-867e-4b72316e8645,Katherine Brown,,Victormouth,Rural,Groceries,Admit,4,4204.31,none,Cash,05-05-2023,3,N
c9abda91-5674-49e2-8e59-95aa56db638a,Jennifer Lewis,21,Bentleyside,Suburban,Home Decor,Church,0,366.2,0%,Wallet,06-05-2023,,Yes
1270c935-ecc0-4aa6-bba4-f2ba94500024,Charles Valdez,34,Meadowston,Rural,Home Decor,Eight,4,1961.02,0,Credit Card,03-11-2024,4,N
2c1882c9-03ad-402e-a16a-ebcfa616dde4,Summer Hoover,20,South Cherylshire,Rural,Clothing,Attack,5,1971.82,0%,Wallet,03-10-2024,6,Not Returned
7f44cbca-1d3a-4131-9b38-8581d145bd7f,Lisa Brown,,South Matthew,Suburban,Groceries,Thing,0,1741.34,0%,Debit Card,02-01-2025,5,Yes
1eece891-5301-4fb9-a6ea-0949adab7b01,Laura Taylor,18,Port Brandon,Urban,Electronics,Consumer,3,3420.82,10%,Wallet,01-11-2024,,Returned
2428185a-461d-4017-9ee9-2d3b102f4f5c,Carol Wood,,South John,Urban,Electronics,Party,2,3458.95,0%,Credit Card,24-12-2023,2,Not Returned
d8ed0649-ca82-4730-9997-7e2e22249813,Jamie Moore,56,Millertown,Rural,Electronics,Country,0,4698.68,0,Credit Card,09-05-2023,1,No
97feb937-a6d9-47a1-b4ec-fe8d16d1f5ca,Jennifer Aguirre,29,Schwartzborough,Rural,Groceries,Character,,1942.2,none,UPI,27-03-2025,3,Returned
697ae294-734e-4b10-85e9-054f455cf668,Christopher Holt,,Lake Vincent,Suburban,Groceries,Behavior,0,3230.02,0%,Credit Card,16-08-2024,2,N
590cee67-4d1b-4d80-8857-5c8ad3946dc7,Justin Lee,34,New Michaelside,Suburban,Electronics,Movement,1,1975.72,0%,Wallet,07-08-2024,1,Y
a8c9aa31-a05f-45e6-8534-6e4176d6dc39,Anthony Rodriguez,24,Lake Megan,Rural,Home Decor,Which,,3090.48,10%,Cash,25-09-2023,4,N
ab8e77a1-28e6-4130-ad23-8ed17f5d21f2,Amy Diaz,20,South John,Urban,Stationery,Practice,3,4571.79,0,UPI,10-04-2024,2,Yes
0b16dac4-7401-4bb3-8227-0738e3dc419d,Anthony Medina,18,Port Anthony,Rural,Home Decor,Myself,,4492.91,10%,UPI,23-12-2024,1,Not Returned
b8addf54-3c3c-4c08-a523-e8a91223d906,Kevin Barnes,,Jerryville,Suburban,Home Decor,Gas,1,4532.63,20%,Wallet,07-07-2023,,Returned
699fdb02-bcdd-4b48-bcb3-c9fa191abb3d,Jaime Walker,48,Richardston,Rural,Stationery,Voice,4,2746.63,5%,UPI,01-10-2023,2,Not Returned
9c03d65c-ed8a-428c-b756-999b251adf0e,James Taylor,,Lake Michael,Urban,Home Decor,Expect,,2063.01,0,UPI,11-03-2024,5,Yes
b134b58f-0837-49f8-a090-f35e55fcf991,Diana Rodriguez,,Ellisburgh,Urban,Clothing,Soon,,2816.93,15%,Wallet,12-09-2023,3,No
9a87e357-4b8f-4475-a2eb-b2d2384852b6,Robert Cisneros,19,New Tara,Suburban,Home Decor,Top,1,3703.09,10%,Credit Card,30-12-2023,6,No
8592a38f-db62-41f7-a964-eb1616232e87,Zachary Vargas PhD,19,Alexischester,Suburban,Electronics,Simply,0,2548.45,none,UPI,03-10-2023,5,N
6f2aec8a-53c9-4acb-bf71-e1ae3f24ba6a,Stephanie Vargas,,New Rachel,Rural,Stationery,Key,0,2086.99,10%,Cash,13-02-2025,1,Not Returned
bbc51a50-787c-40d3-bdc4-19b20a414919,Amanda Schmidt,49,Pachecoville,Suburban,Stationery,Local,,4631.6,5%,Credit Card,12-05-2023,4,No
c0c9c3ed-8ef9-4060-9545-7c643d922952,Nicholas Dodson,,West Kenneth,Rural,Groceries,Raise,1,170.39,0,Debit Card,26-04-2024,3,Y
4e09c596-ab45-4af0-bad3-0e2a0413ffc7,Joe Hudson,32,South Stevenberg,Urban,Home Decor,Two,0,659.48,20%,UPI,17-06-2023,2,Returned
df1e04cb-ca34-4e3c-af58-9a8167c5b29b,John Schultz,,South Patriciamouth,Urban,Electronics,Nice,5,1688.75,0,Debit Card,05-10-2024,0,Returned
4510eaad-c0bd-44c0-ad07-ee0b4bed523c,Lisa Johnston,,Port Gail,Rural,Groceries,Pressure,0,691.65,10%,Wallet,03-05-2023,2,N
0e082343-eea7-4ea8-bc5a-d19555f01600,Susan Cox,,North Patrickmouth,Urban,Electronics,Present,0,753.52,none,Wallet,20-02-2025,1,Not Returned
a5eea4a2-2cde-431f-9dce-8d9b5d96120d,Andrea Fletcher,,East Tina,Suburban,Home Decor,Edge,,979.12,5%,Cash,09-05-2023,1,Not Returned
bcc4f087-7a7e-4c31-a627-61671d121daf,Lauren Haley,57,Port Julie,Rural,Groceries,Down,2,2663.13,15%,Wallet,31-05-2024,5,No
80e9b300-4471-4067-a5de-f08e5a4b4fdb,Destiny Brown,44,Shaunhaven,Rural,Groceries,New,3,3173.24,none,Cash,12-12-2023,2,Y
882ae449-b5b7-4c24-b85c-a87b1f69e2b1,Kim Carter,50,Laurenland,Suburban,Groceries,Cup,0,3132.71,none,UPI,11-01-2025,2,Returned
14860c2d-1659-4dcc-b537-3d14e24c724b,Christopher Mullen,49,North Fredville,Urban,Electronics,Same,0,4003.4,0,Credit Card,28-02-2025,2,N
344a21b7-dfff-4cea-a687-0a987f0f6662,Lori Carter,47,South Michael,Urban,Electronics,Life,3,1126.99,0%,Debit Card,31-07-2023,5,Returned
3066478c-4aa0-4842-857f-dd20a50a0a29,Shane Hall,,Robertmouth,Rural,Stationery,Reality,1,2476.8,5%,UPI,31-10-2024,1,No
97e642d6-7c74-4895-9388-d128c96d525e,Kerri Kelley,24,Torresberg,Rural,Home Decor,Water,3,1227.31,5%,Cash,21-08-2024,,No
428fd941-ca0d-42ce-abf6-f6c44e7674e9,Jacob Roberts,45,East Michaelmouth,Urban,Stationery,Compare,4,460.3,20%,Wallet,11-12-2024,4,Yes
890a83b4-b639-429e-a929-8691ec93e43d,William Franco,,East John,Urban,Clothing,Analysis,2,768.38,0,Cash,31-07-2024,,Not Returned
42aa0bc7-70de-43fc-a060-917a931414e8,Daniel Mann,,Tiffanyberg,Urban,Clothing,Hotel,0,1474.96,5%,Cash,09-12-2023,1,N
889cd33d-299f-4f30-b9b8-1e658a34b26b,Thomas Sullivan,54,Mackmouth,Urban,Home Decor,Without,5,3968.78,0,Debit Card,21-03-2024,3,No
bd0e01ce-f85b-42d3-8119-6e6d27f31b78,Katie Holland,,Thomasport,Rural,Groceries,Yet,4,2998.75,none,Cash,12-12-2023,4,Y
aab9278d-92df-4f99-be7b-178dfb0e7c28,Keith Meadows,,Morganville,Urban,Electronics,Sign,2,4469.93,20%,Wallet,13-11-2024,4,Returned
ad91f456-23b1-4ebd-8a42-be3fe671d582,Elizabeth Morales,,South Michael,Suburban,Groceries,General,4,2185.92,15%,Credit Card,14-04-2024,1,Not Returned
955bc346-31f5-4560-a42d-10f59bafcc20,Rachael Wang,,North Christopher,Urban,Electronics,Time,2,3496.48,15%,Credit Card,20-05-2023,1,No
165e55b5-f526-43b0-abeb-35d1ad5406bc,Jennifer Henry,65,Lake Michaelberg,Suburban,Home Decor,Sense,0,892.83,15%,Cash,18-03-2024,5,Returned
5f71dcc4-62d8-46d0-9ea0-11cd6d79d8bf,Gregory Parker,47,Sawyerland,Rural,Electronics,Dinner,3,1006.23,none,Wallet,30-01-2025,0,Not Returned
